state_name,year,disease,cases,incidence_per_capita
DELAWARE,1998,MEASLES,0,0.0
DISTRICT OF COLUMBIA,1928,MEASLES,2566,15.303714285714289
DISTRICT OF COLUMBIA,1929,MEASLES,455,2.190697674418603
DISTRICT OF COLUMBIA,1930,MEASLES,889,3.5019230769230774
DISTRICT OF COLUMBIA,1931,MEASLES,4198,18.5108888888889
DISTRICT OF COLUMBIA,1932,MEASLES,273,1.2652380952380948
DISTRICT OF COLUMBIA,1933,MEASLES,533,1.9384615384615376
DISTRICT OF COLUMBIA,1934,MEASLES,6461,24.72804347826088
DISTRICT OF COLUMBIA,1935,MEASLES,929,3.7251219512195126
DISTRICT OF COLUMBIA,1936,MEASLES,2111,7.295434782608697
DISTRICT OF COLUMBIA,1937,MEASLES,2053,6.943125000000006
DISTRICT OF COLUMBIA,1938,MEASLES,742,2.2228846153846145
DISTRICT OF COLUMBIA,1939,MEASLES,3276,9.753333333333332
DISTRICT OF COLUMBIA,1940,MEASLES,883,2.645625000000002
DISTRICT OF COLUMBIA,1941,MEASLES,3730,10.170625
DISTRICT OF COLUMBIA,1942,MEASLES,1624,3.8152000000000004
DISTRICT OF COLUMBIA,1943,MEASLES,2109,4.984468085106384
DISTRICT OF COLUMBIA,1944,MEASLES,2733,6.597659574468088
DISTRICT OF COLUMBIA,1945,MEASLES,348,0.8247916666666665
DISTRICT OF COLUMBIA,1946,MEASLES,4190,9.508571428571432
DISTRICT OF COLUMBIA,1947,MEASLES,534,1.2797872340425533
DISTRICT OF COLUMBIA,1948,MEASLES,2563,7.094186046511627
DISTRICT OF COLUMBIA,1949,MEASLES,2248,5.803333333333335
DISTRICT OF COLUMBIA,1950,MEASLES,1721,4.965348837209303
DISTRICT OF COLUMBIA,1951,MEASLES,1496,3.8575000000000004
DISTRICT OF COLUMBIA,1952,MEASLES,2308,6.088723404255321
DISTRICT OF COLUMBIA,1953,MEASLES,357,0.9788888888888881
DISTRICT OF COLUMBIA,1954,MEASLES,3032,8.517777777777775
DISTRICT OF COLUMBIA,1955,MEASLES,453,1.2819999999999998
DISTRICT OF COLUMBIA,1956,MEASLES,1596,5.391794871794868
DISTRICT OF COLUMBIA,1957,MEASLES,876,2.34326530612245
DISTRICT OF COLUMBIA,1958,MEASLES,1420,4.6892499999999995
DISTRICT OF COLUMBIA,1959,MEASLES,397,1.2132558139534881
DISTRICT OF COLUMBIA,1960,MEASLES,1210,3.5146666666666664
DISTRICT OF COLUMBIA,1961,MEASLES,366,1.0019148936170215
DISTRICT OF COLUMBIA,1962,MEASLES,703,2.287179487179486
DISTRICT OF COLUMBIA,1963,MEASLES,221,0.816470588235294
DISTRICT OF COLUMBIA,1964,MEASLES,344,1.438000000000001
DISTRICT OF COLUMBIA,1965,MEASLES,157,0.4032653061224491
DISTRICT OF COLUMBIA,1966,MEASLES,390,0.9860000000000007
DISTRICT OF COLUMBIA,1967,MEASLES,27,0.06784313725490194
DISTRICT OF COLUMBIA,1968,MEASLES,6,0.015918367346938776
DISTRICT OF COLUMBIA,1969,MEASLES,45,0.3272222222222222
DISTRICT OF COLUMBIA,1970,MEASLES,345,0.9200000000000007
DISTRICT OF COLUMBIA,1971,MEASLES,16,0.04416666666666666
DISTRICT OF COLUMBIA,1972,MEASLES,2,0.00870967741935484
DISTRICT OF COLUMBIA,1973,MEASLES,10,0.03589743589743591
DISTRICT OF COLUMBIA,1974,MEASLES,1,0.004375
DISTRICT OF COLUMBIA,1975,MEASLES,2,0.010370370370370372
DISTRICT OF COLUMBIA,1976,MEASLES,13,0.04041666666666666
DISTRICT OF COLUMBIA,1977,MEASLES,14,0.051219512195121955
DISTRICT OF COLUMBIA,1978,MEASLES,2,0.03
DISTRICT OF COLUMBIA,1979,MEASLES,1,0.014545454545454545
DISTRICT OF COLUMBIA,1980,MEASLES,5,0.09875
DISTRICT OF COLUMBIA,1981,MEASLES,2,0.011851851851851851
DISTRICT OF COLUMBIA,1982,MEASLES,1,0.0037209302325581397
DISTRICT OF COLUMBIA,1985,MEASLES,28,0.19086956521739132
DISTRICT OF COLUMBIA,1989,MEASLES,41,0.18722222222222223
DISTRICT OF COLUMBIA,1990,MEASLES,22,0.10166666666666666
DISTRICT OF COLUMBIA,1992,MEASLES,2,0.055
DISTRICT OF COLUMBIA,1996,MEASLES,0,0.0
DISTRICT OF COLUMBIA,1997,MEASLES,2,0.009722222222222222
FLORIDA,1928,MEASLES,1714,2.780930232558139
FLORIDA,1929,MEASLES,1127,1.5920408163265298
FLORIDA,1930,MEASLES,5245,6.99196078431372
FLORIDA,1931,MEASLES,3894,5.669347826086957
FLORIDA,1932,MEASLES,207,0.3028888888888891
FLORIDA,1933,MEASLES,993,1.486744186046512
FLORIDA,1934,MEASLES,8015,9.724038461538461
FLORIDA,1935,MEASLES,1174,1.5482978723404266
FLORIDA,1936,MEASLES,302,0.46717948717948715
FLORIDA,1937,MEASLES,394,0.6788235294117647
FLORIDA,1938,MEASLES,9175,10.153529411764703
FLORIDA,1939,MEASLES,2895,3.1506
FLORIDA,1940,MEASLES,2192,2.378958333333332
FLORIDA,1941,MEASLES,9273,9.578333333333331
FLORIDA,1942,MEASLES,4081,3.7922000000000007
FLORIDA,1943,MEASLES,1683,1.4589361702127654
FLORIDA,1944,MEASLES,4594,4.037021276595745
FLORIDA,1945,MEASLES,977,0.8256249999999996
FLORIDA,1946,MEASLES,2854,2.2919607843137255
FLORIDA,1947,MEASLES,1343,1.083673469387755
FLORIDA,1948,MEASLES,3928,3.543953488372094
FLORIDA,1949,MEASLES,3843,2.8805999999999994
FLORIDA,1950,MEASLES,2344,1.7026530612244895
FLORIDA,1951,MEASLES,2270,1.5877083333333328
FLORIDA,1952,MEASLES,3478,2.2914583333333325
FLORIDA,1953,MEASLES,1276,0.7857142857142857
FLORIDA,1954,MEASLES,10945,6.005192307692304
FLORIDA,1955,MEASLES,1427,0.8093617021276597
FLORIDA,1956,MEASLES,5149,2.5965306122448983
FLORIDA,1957,MEASLES,5262,2.735454545454546
FLORIDA,1958,MEASLES,12347,5.333400000000003
FLORIDA,1959,MEASLES,3592,1.736744186046512
FLORIDA,1960,MEASLES,3723,1.6186956521739126
FLORIDA,1961,MEASLES,6695,2.605918367346939
FLORIDA,1962,MEASLES,4154,1.5218000000000003
FLORIDA,1963,MEASLES,3754,1.4189361702127665
FLORIDA,1964,MEASLES,7028,2.383333333333333
FLORIDA,1965,MEASLES,3708,1.1978846153846154
FLORIDA,1966,MEASLES,3931,1.2623529411764707
FLORIDA,1967,MEASLES,1806,0.5561538461538461
FLORIDA,1968,MEASLES,573,0.17192307692307687
FLORIDA,1969,MEASLES,611,0.18176470588235283
FLORIDA,1970,MEASLES,1445,0.39588235294117624
FLORIDA,1971,MEASLES,2316,0.6045098039215688
FLORIDA,1972,MEASLES,1396,0.3527999999999998
FLORIDA,1973,MEASLES,393,0.09215686274509799
FLORIDA,1974,MEASLES,228,0.05744680851063828
FLORIDA,1975,MEASLES,82,0.01843137254901961
FLORIDA,1976,MEASLES,337,0.07411764705882351
FLORIDA,1977,MEASLES,301,0.08048780487804874
FLORIDA,1978,MEASLES,1094,0.23199999999999998
FLORIDA,1979,MEASLES,607,0.12156862745098031
FLORIDA,1980,MEASLES,407,0.08079999999999997
FLORIDA,1981,MEASLES,300,0.0628260869565217
FLORIDA,1982,MEASLES,214,0.04466666666666666
FLORIDA,1983,MEASLES,161,0.03523809523809525
FLORIDA,1984,MEASLES,16,0.004324324324324325
FLORIDA,1985,MEASLES,113,0.021521739130434786
FLORIDA,1986,MEASLES,400,0.07347826086956523
FLORIDA,1987,MEASLES,85,0.017560975609756103
FLORIDA,1988,MEASLES,167,0.02869565217391305
FLORIDA,1989,MEASLES,203,0.04
FLORIDA,1990,MEASLES,371,0.06239130434782605
FLORIDA,1991,MEASLES,297,0.04510204081632654
FLORIDA,1992,MEASLES,41,0.007500000000000002
FLORIDA,1993,MEASLES,27,0.004347826086956523
FLORIDA,1994,MEASLES,21,0.0036363636363636364
FLORIDA,1995,MEASLES,9,0.0017142857142857144
FLORIDA,1996,MEASLES,0,0.0
FLORIDA,1997,MEASLES,8,0.0015789473684210528
FLORIDA,1998,MEASLES,1,0.0002702702702702703
FLORIDA,1999,MEASLES,1,0.0002702702702702703
FLORIDA,2000,MEASLES,2,0.0007407407407407407
FLORIDA,2002,MEASLES,1,0.00025
GEORGIA,1928,MEASLES,4637,3.3985106382978723
GEORGIA,1929,MEASLES,1180,0.8464583333333334
GEORGIA,1930,MEASLES,4459,3.0041176470588224
GEORGIA,1931,MEASLES,3053,2.2210638297872327
GEORGIA,1932,MEASLES,1009,0.7635555555555559
GEORGIA,1933,MEASLES,4628,3.1376
GEORGIA,1934,MEASLES,22965,28.69555555555556
GEORGIA,1935,MEASLES,31,0.2625
GEORGIA,1936,MEASLES,8,0.135
GEORGIA,1938,MEASLES,9272,7.690256410256412
GEORGIA,1939,MEASLES,3623,2.273529411764706
GEORGIA,1940,MEASLES,2934,1.954999999999999
GEORGIA,1941,MEASLES,9350,6.127500000000006
GEORGIA,1942,MEASLES,5417,3.3748
GEORGIA,1943,MEASLES,4105,2.6904255319148938
GEORGIA,1944,MEASLES,5448,3.649148936170212
GEORGIA,1945,MEASLES,860,0.5618367346938777
GEORGIA,1946,MEASLES,3798,2.2521153846153847
GEORGIA,1947,MEASLES,3352,2.1331250000000015
GEORGIA,1948,MEASLES,1233,0.9000000000000002
GEORGIA,1949,MEASLES,9599,5.773999999999997
GEORGIA,1950,MEASLES,2159,1.300416666666667
GEORGIA,1951,MEASLES,7523,4.347551020408164
GEORGIA,1952,MEASLES,8084,4.696250000000002
GEORGIA,1953,MEASLES,3078,1.801875000000001
GEORGIA,1954,MEASLES,6773,3.6870588235294144
GEORGIA,1955,MEASLES,2478,1.4506382978723396
GEORGIA,1956,MEASLES,4770,2.5780000000000003
GEORGIA,1957,MEASLES,5860,3.1132000000000017
GEORGIA,1958,MEASLES,6664,3.6495833333333327
GEORGIA,1959,MEASLES,445,0.3846666666666666
GEORGIA,1960,MEASLES,217,0.15799999999999995
GEORGIA,1961,MEASLES,413,0.33032258064516135
GEORGIA,1962,MEASLES,418,0.31843750000000004
GEORGIA,1963,MEASLES,200,0.17703703703703702
GEORGIA,1964,MEASLES,211,0.1405714285714285
GEORGIA,1965,MEASLES,655,0.29038461538461535
GEORGIA,1966,MEASLES,244,0.10960784313725484
GEORGIA,1967,MEASLES,42,0.01920000000000001
GEORGIA,1968,MEASLES,4,0.0016326530612244899
GEORGIA,1969,MEASLES,2,0.000975609756097561
GEORGIA,1970,MEASLES,18,0.00818181818181818
GEORGIA,1971,MEASLES,1135,0.5128260869565218
GEORGIA,1972,MEASLES,176,0.07574468085106385
GEORGIA,1973,MEASLES,51,0.020816326530612248
GEORGIA,1974,MEASLES,3,0.001276595744680851
GEORGIA,1975,MEASLES,40,0.02108108108108108
GEORGIA,1976,MEASLES,5,0.003448275862068966
GEORGIA,1977,MEASLES,762,0.32022222222222213
GEORGIA,1978,MEASLES,56,0.024090909090909093
GEORGIA,1979,MEASLES,555,0.2157446808510638
GEORGIA,1980,MEASLES,847,0.31645833333333334
GEORGIA,1981,MEASLES,110,0.044318181818181826
GEORGIA,1983,MEASLES,8,0.0032558139534883722
GEORGIA,1984,MEASLES,3,0.005
GEORGIA,1985,MEASLES,8,0.0034210526315789475
GEORGIA,1986,MEASLES,93,0.04515151515151516
GEORGIA,1987,MEASLES,9,0.013636363636363636
GEORGIA,1989,MEASLES,17,0.011250000000000001
GEORGIA,1990,MEASLES,358,0.125
GEORGIA,1991,MEASLES,15,0.007666666666666666
GEORGIA,1992,MEASLES,3,0.002857142857142857
GEORGIA,1993,MEASLES,1,0.0025
GEORGIA,1994,MEASLES,3,0.0009090909090909091
GEORGIA,1995,MEASLES,5,0.0022222222222222222
GEORGIA,1996,MEASLES,1,0.0003846153846153846
GEORGIA,1997,MEASLES,0,0.0
GEORGIA,1998,MEASLES,1,0.00028571428571428574
GEORGIA,2001,MEASLES,1,0.0002702702702702703
GEORGIA,2002,MEASLES,1,0.005
HAWAII,1950,MEASLES,66,0.5747826086956522
HAWAII,1951,MEASLES,4910,21.709999999999997
HAWAII,1954,MEASLES,504,1.9972
HAWAII,1955,MEASLES,6395,24.717500000000005
HAWAII,1956,MEASLES,5154,18.078823529411764
HAWAII,1957,MEASLES,5059,19.687272727272713
HAWAII,1958,MEASLES,575,1.940408163265305
HAWAII,1959,MEASLES,3686,12.882608695652175
HAWAII,1960,MEASLES,5322,19.738095238095223
HAWAII,1961,MEASLES,195,0.7052380952380952
HAWAII,1962,MEASLES,2649,7.903877551020408
HAWAII,1963,MEASLES,3559,11.596222222222227
HAWAII,1964,MEASLES,862,2.5662500000000006
HAWAII,1965,MEASLES,4054,11.073076923076922
HAWAII,1966,MEASLES,145,0.4072000000000001
HAWAII,1967,MEASLES,177,0.47960784313725496
HAWAII,1968,MEASLES,37,0.09711538461538462
HAWAII,1969,MEASLES,53,0.17121951219512194
HAWAII,1970,MEASLES,192,0.48693877551020437
HAWAII,1971,MEASLES,489,1.2046938775510205
HAWAII,1972,MEASLES,96,0.22938775510204074
HAWAII,1973,MEASLES,30,0.07183673469387757
HAWAII,1974,MEASLES,63,0.1690476190476191
HAWAII,1975,MEASLES,65,0.18384615384615388
HAWAII,1976,MEASLES,11,0.024
HAWAII,1977,MEASLES,44,0.11536585365853658
HAWAII,1978,MEASLES,21,0.04931818181818182
HAWAII,1979,MEASLES,77,0.16562499999999988
HAWAII,1980,MEASLES,9,0.01875
HAWAII,1981,MEASLES,8,0.020512820512820513
HAWAII,1982,MEASLES,5,0.00980392156862745
HAWAII,1983,MEASLES,1,0.0020833333333333333
HAWAII,1984,MEASLES,173,0.5367741935483871
HAWAII,1985,MEASLES,24,0.04957446808510639
HAWAII,1986,MEASLES,30,0.060434782608695656
HAWAII,1987,MEASLES,2,0.045
HAWAII,1988,MEASLES,20,0.05323529411764706
HAWAII,1989,MEASLES,31,0.06488372093023255
HAWAII,1990,MEASLES,41,0.09
HAWAII,1991,MEASLES,22,0.04148936170212767
HAWAII,1992,MEASLES,49,0.13249999999999998
HAWAII,1993,MEASLES,15,0.02888888888888889
HAWAII,1995,MEASLES,0,0.0
HAWAII,1996,MEASLES,34,0.05854166666666668
HAWAII,1997,MEASLES,6,0.010208333333333335
HAWAII,1999,MEASLES,1,0.0032
HAWAII,2000,MEASLES,2,0.005333333333333333
HAWAII,2001,MEASLES,7,0.017272727272727273
HAWAII,2002,MEASLES,1,0.004210526315789474
IDAHO,1928,MEASLES,88,0.7534615384615386
IDAHO,1929,MEASLES,717,3.2074000000000003
IDAHO,1930,MEASLES,879,4.097083333333331
IDAHO,1931,MEASLES,118,0.7869696969696969
IDAHO,1932,MEASLES,40,0.39818181818181825
IDAHO,1933,MEASLES,898,4.839750000000001
IDAHO,1934,MEASLES,1194,6.010238095238096
IDAHO,1935,MEASLES,877,4.143863636363636
IDAHO,1936,MEASLES,1300,5.835999999999998
IDAHO,1937,MEASLES,1233,5.065624999999998
IDAHO,1938,MEASLES,2189,8.18596153846154
IDAHO,1939,MEASLES,3619,13.610784313725487
IDAHO,1940,MEASLES,1767,7.0318749999999985
IDAHO,1941,MEASLES,511,2.1256250000000008
IDAHO,1942,MEASLES,1890,7.901600000000001
IDAHO,1943,MEASLES,3256,13.848936170212772
IDAHO,1944,MEASLES,965,3.879574468085105
IDAHO,1945,MEASLES,1319,5.304693877551021
IDAHO,1946,MEASLES,2209,8.671999999999999
IDAHO,1947,MEASLES,268,1.0652083333333335
IDAHO,1948,MEASLES,1517,6.254545454545454
IDAHO,1949,MEASLES,2913,9.827499999999999
IDAHO,1950,MEASLES,1912,6.481000000000002
IDAHO,1951,MEASLES,2109,7.618510638297874
IDAHO,1952,MEASLES,1156,4.084791666666667
IDAHO,1953,MEASLES,1933,6.900851063829788
IDAHO,1954,MEASLES,4405,14.683399999999997
IDAHO,1955,MEASLES,703,2.4730434782608683
IDAHO,1956,MEASLES,1994,6.2266666666666675
IDAHO,1957,MEASLES,3126,10.584782608695651
IDAHO,1958,MEASLES,3824,12.86826086956522
IDAHO,1959,MEASLES,1624,5.493333333333336
IDAHO,1960,MEASLES,2831,9.812093023255812
IDAHO,1961,MEASLES,1927,5.635000000000002
IDAHO,1962,MEASLES,1620,4.50230769230769
IDAHO,1963,MEASLES,3910,11.92666666666667
IDAHO,1964,MEASLES,2286,6.591960784313724
IDAHO,1965,MEASLES,3119,8.743461538461537
IDAHO,1966,MEASLES,1701,4.841764705882352
IDAHO,1967,MEASLES,413,1.1548076923076915
IDAHO,1968,MEASLES,21,0.0576923076923077
IDAHO,1969,MEASLES,90,0.3107317073170732
IDAHO,1970,MEASLES,98,0.28956521739130436
IDAHO,1971,MEASLES,274,0.7326530612244898
IDAHO,1972,MEASLES,110,0.28755102040816327
IDAHO,1973,MEASLES,256,0.6342000000000002
IDAHO,1974,MEASLES,54,0.1408695652173913
IDAHO,1975,MEASLES,20,0.04607843137254902
IDAHO,1976,MEASLES,1982,4.314038461538462
IDAHO,1977,MEASLES,169,0.39489361702127657
IDAHO,1978,MEASLES,4,0.009555555555555555
IDAHO,1979,MEASLES,22,0.05318181818181818
IDAHO,1981,MEASLES,2,0.007692307692307693
IDAHO,1983,MEASLES,1,0.025
IDAHO,1985,MEASLES,62,0.20161290322580638
IDAHO,1986,MEASLES,1,0.0035714285714285718
IDAHO,1989,MEASLES,8,0.13333333333333333
IDAHO,1990,MEASLES,22,0.06441176470588236
IDAHO,1991,MEASLES,439,1.3596774193548393
IDAHO,1994,MEASLES,2,0.0075
IDAHO,1995,MEASLES,4,0.019411764705882354
IDAHO,1996,MEASLES,2,0.005
IDAHO,1997,MEASLES,81,6.59
IDAHO,1998,MEASLES,1,0.08
IDAHO,2001,MEASLES,2,0.0035555555555555557
IDAHO,2002,MEASLES,0,0.0
ILLINOIS,1928,MEASLES,7444,1.8892307692307686
ILLINOIS,1929,MEASLES,38503,9.734230769230773
ILLINOIS,1930,MEASLES,16517,4.155192307692307
ILLINOIS,1931,MEASLES,39738,9.941730769230775
ILLINOIS,1932,MEASLES,16113,4.0059615384615395
ILLINOIS,1933,MEASLES,12092,2.99326923076923
ILLINOIS,1934,MEASLES,44676,11.054615384615385
ILLINOIS,1935,MEASLES,58229,14.361730769230762
ILLINOIS,1936,MEASLES,1207,0.30860000000000004
ILLINOIS,1937,MEASLES,11545,2.9390000000000005
ILLINOIS,1938,MEASLES,90081,22.0223076923077
ILLINOIS,1939,MEASLES,7900,2.0024
ILLINOIS,1940,MEASLES,6658,1.7529166666666665
ILLINOIS,1941,MEASLES,49021,12.773750000000001
ILLINOIS,1942,MEASLES,10693,2.6537999999999995
ILLINOIS,1943,MEASLES,25494,6.988297872340428
ILLINOIS,1944,MEASLES,18513,5.10191489361702
ILLINOIS,1945,MEASLES,7850,2.1510416666666665
ILLINOIS,1946,MEASLES,24314,5.733076923076927
ILLINOIS,1947,MEASLES,7630,1.8289999999999997
ILLINOIS,1948,MEASLES,36515,9.704318181818179
ILLINOIS,1949,MEASLES,5715,1.2676923076923077
ILLINOIS,1950,MEASLES,17507,3.9284313725490208
ILLINOIS,1951,MEASLES,16494,3.8297959183673482
ILLINOIS,1952,MEASLES,26386,6.135833333333333
ILLINOIS,1953,MEASLES,15746,3.5451020408163267
ILLINOIS,1954,MEASLES,33190,6.898846153846154
ILLINOIS,1955,MEASLES,13649,2.9520408163265306
ILLINOIS,1956,MEASLES,42124,8.499807692307694
ILLINOIS,1957,MEASLES,9692,2.0054000000000003
ILLINOIS,1958,MEASLES,23045,4.6618
ILLINOIS,1959,MEASLES,9611,2.0033333333333334
ILLINOIS,1960,MEASLES,22656,4.320384615384614
ILLINOIS,1961,MEASLES,16108,3.11764705882353
ILLINOIS,1962,MEASLES,16795,3.2033333333333327
ILLINOIS,1963,MEASLES,10247,2.0531249999999996
ILLINOIS,1964,MEASLES,15801,2.928039215686275
ILLINOIS,1965,MEASLES,4565,0.8207692307692309
ILLINOIS,1966,MEASLES,11521,2.0845098039215686
ILLINOIS,1967,MEASLES,1306,0.22942307692307695
ILLINOIS,1968,MEASLES,1483,0.26
ILLINOIS,1969,MEASLES,1120,0.1992156862745098
ILLINOIS,1970,MEASLES,3293,0.5760784313725489
ILLINOIS,1971,MEASLES,3268,0.5694117647058823
ILLINOIS,1972,MEASLES,4524,0.8044
ILLINOIS,1973,MEASLES,2195,0.3819607843137254
ILLINOIS,1974,MEASLES,2118,0.3746000000000001
ILLINOIS,1975,MEASLES,1867,0.3171153846153846
ILLINOIS,1976,MEASLES,2032,0.34346153846153843
ILLINOIS,1977,MEASLES,1889,0.3379591836734694
ILLINOIS,1978,MEASLES,792,0.13959999999999995
ILLINOIS,1979,MEASLES,1317,0.22307692307692303
ILLINOIS,1980,MEASLES,339,0.06061224489795916
ILLINOIS,1981,MEASLES,28,0.006341463414634148
ILLINOIS,1982,MEASLES,25,0.0052173913043478265
ILLINOIS,1983,MEASLES,195,0.04195121951219513
ILLINOIS,1984,MEASLES,153,0.026666666666666665
ILLINOIS,1985,MEASLES,274,0.05522727272727272
ILLINOIS,1986,MEASLES,414,0.08155555555555555
ILLINOIS,1987,MEASLES,187,0.03469387755102043
ILLINOIS,1988,MEASLES,51,0.011190476190476192
ILLINOIS,1989,MEASLES,2551,0.5072727272727272
ILLINOIS,1990,MEASLES,1037,0.21046511627906975
ILLINOIS,1991,MEASLES,6,0.0014705882352941176
ILLINOIS,1992,MEASLES,9,0.003103448275862069
ILLINOIS,1993,MEASLES,4,0.0014285714285714286
ILLINOIS,1994,MEASLES,18,0.004838709677419355
ILLINOIS,1995,MEASLES,5,0.0016
ILLINOIS,1996,MEASLES,2,0.0006060606060606061
ILLINOIS,1997,MEASLES,9,0.0018604651162790694
ILLINOIS,1998,MEASLES,1,0.0016666666666666668
ILLINOIS,2000,MEASLES,4,0.0013333333333333333
ILLINOIS,2001,MEASLES,1,0.0002380952380952381
INDIANA,1928,MEASLES,8470,5.070576923076924
INDIANA,1929,MEASLES,10391,6.194230769230765
INDIANA,1930,MEASLES,3915,2.32173076923077
INDIANA,1931,MEASLES,17628,10.40788461538461
INDIANA,1932,MEASLES,2914,1.7073076923076924
INDIANA,1933,MEASLES,3570,2.118039215686275
INDIANA,1934,MEASLES,20943,12.373137254901962
INDIANA,1935,MEASLES,9967,5.9824
INDIANA,1936,MEASLES,706,0.4316326530612246
INDIANA,1937,MEASLES,7088,4.202400000000001
INDIANA,1938,MEASLES,17718,10.258431372549017
INDIANA,1939,MEASLES,2036,1.1958000000000002
INDIANA,1940,MEASLES,577,0.34687500000000004
INDIANA,1941,MEASLES,13292,7.950624999999998
INDIANA,1942,MEASLES,3333,1.8998000000000002
INDIANA,1943,MEASLES,9073,5.595744680851062
INDIANA,1944,MEASLES,5130,3.1725531914893628
INDIANA,1945,MEASLES,1148,0.698125
INDIANA,1946,MEASLES,10848,5.861000000000002
INDIANA,1947,MEASLES,2303,1.2186
INDIANA,1948,MEASLES,14213,8.727142857142853
INDIANA,1949,MEASLES,3964,1.9257692307692318
INDIANA,1950,MEASLES,6721,3.5293749999999995
INDIANA,1951,MEASLES,4178,2.081632653061224
INDIANA,1952,MEASLES,7434,3.6553061224489802
INDIANA,1953,MEASLES,6799,3.3179591836734694
INDIANA,1954,MEASLES,22049,10.139607843137249
INDIANA,1955,MEASLES,3769,1.7991666666666664
INDIANA,1956,MEASLES,16415,7.363400000000004
INDIANA,1957,MEASLES,8167,3.606200000000001
INDIANA,1958,MEASLES,18173,7.931
INDIANA,1959,MEASLES,4595,2.166086956521739
INDIANA,1960,MEASLES,10427,4.290000000000001
INDIANA,1961,MEASLES,5898,2.6529787234042552
INDIANA,1962,MEASLES,7661,3.1723529411764715
INDIANA,1963,MEASLES,5871,2.6034042553191483
INDIANA,1964,MEASLES,22281,8.996274509803925
INDIANA,1965,MEASLES,2366,0.9242307692307693
INDIANA,1966,MEASLES,5817,2.281176470588236
INDIANA,1967,MEASLES,678,0.25884615384615367
INDIANA,1968,MEASLES,789,0.2990384615384615
INDIANA,1969,MEASLES,540,0.2060784313725489
INDIANA,1970,MEASLES,287,0.10999999999999995
INDIANA,1971,MEASLES,3086,1.1646000000000003
INDIANA,1972,MEASLES,1271,0.4759999999999999
INDIANA,1973,MEASLES,712,0.27081632653061216
INDIANA,1974,MEASLES,258,0.09720000000000001
INDIANA,1975,MEASLES,519,0.18596153846153834
INDIANA,1976,MEASLES,4337,1.5378846153846157
INDIANA,1977,MEASLES,3894,1.4822916666666661
INDIANA,1978,MEASLES,219,0.08229166666666662
INDIANA,1979,MEASLES,200,0.07339999999999999
INDIANA,1980,MEASLES,110,0.04276595744680853
INDIANA,1981,MEASLES,18,0.008947368421052633
INDIANA,1982,MEASLES,3,0.0012244897959183673
INDIANA,1983,MEASLES,371,0.16949999999999998
INDIANA,1984,MEASLES,2,0.0009523809523809524
INDIANA,1985,MEASLES,3,0.002857142857142857
INDIANA,1986,MEASLES,38,0.02916666666666667
INDIANA,1988,MEASLES,57,0.03151515151515152
INDIANA,1989,MEASLES,112,0.05771428571428572
INDIANA,1990,MEASLES,249,0.10204545454545454
INDIANA,1991,MEASLES,5,0.005625
INDIANA,1992,MEASLES,12,0.005945945945945946
INDIANA,1993,MEASLES,1,0.0014285714285714286
INDIANA,1994,MEASLES,1,0.004
INDIANA,1998,MEASLES,2,0.000967741935483871
INDIANA,1999,MEASLES,1,0.0006666666666666666
INDIANA,2001,MEASLES,2,0.0007894736842105263
INDIANA,2002,MEASLES,1,0.0011111111111111111
IOWA,1928,MEASLES,702,1.1451999999999998
IOWA,1929,MEASLES,2041,1.843333333333333
IOWA,1930,MEASLES,9791,8.99068181818182
IOWA,1931,MEASLES,851,0.6849999999999996
IOWA,1932,MEASLES,158,0.13739130434782615
IOWA,1933,MEASLES,824,0.8686842105263155
IOWA,1934,MEASLES,8694,6.661346153846154
IOWA,1935,MEASLES,21849,16.97352941176471
IOWA,1936,MEASLES,200,0.1818181818181819
IOWA,1937,MEASLES,269,0.22416666666666651
IOWA,1938,MEASLES,5571,4.291730769230769
IOWA,1939,MEASLES,5273,4.1826
IOWA,1940,MEASLES,5399,4.429166666666668
IOWA,1941,MEASLES,4930,4.122291666666667
IOWA,1942,MEASLES,6217,5.0958
IOWA,1943,MEASLES,5668,5.16595744680851
IOWA,1944,MEASLES,4635,4.284680851063829
IOWA,1945,MEASLES,1417,1.279166666666667
IOWA,1946,MEASLES,3960,3.085384615384616
IOWA,1947,MEASLES,4464,3.5578000000000007
IOWA,1948,MEASLES,8958,8.00590909090909
IOWA,1949,MEASLES,2243,1.6736538461538462
IOWA,1950,MEASLES,10486,8.152857142857144
IOWA,1951,MEASLES,2716,2.208085106382979
IOWA,1952,MEASLES,3177,2.4661224489795917
IOWA,1953,MEASLES,10879,8.803829787234038
IOWA,1954,MEASLES,12530,9.17576923076923
IOWA,1955,MEASLES,7679,5.849795918367348
IOWA,1956,MEASLES,8309,6.02764705882353
IOWA,1957,MEASLES,8984,6.890624999999999
IOWA,1958,MEASLES,12560,9.2764
IOWA,1959,MEASLES,11468,8.755208333333337
IOWA,1960,MEASLES,1764,1.254901960784313
IOWA,1961,MEASLES,5306,3.775098039215687
IOWA,1962,MEASLES,10825,7.872600000000001
